"VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_15	1ey34szkYsQ_15-8-gloss	98.76	100.67	BREATH"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_0	1fdMM1LuAsY_0-8-gloss	0.69	8.76	I-FORMAL FS:EVEN FROM FS:GREG'S FS:GREUENWAY BICYCLE TODAY WILL COVER HOW TIGHTEN OR LOOSE YOUR BRAKES ON BICYCLE"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_1	1fdMM1LuAsY_1-8-gloss	8.89	15.95	FIRST WHAT+DO WHEN YOU TIGHTEN LOOSE YOUR BRAKES DECIDE WHERE COMFORTABLE THAT CL:Y(hands on bicycle handlebar, pumping brakes)"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_2	1fdMM1LuAsY_2-8-gloss	16.17	20.5	PREFER CL:Y(squeezing hand on bicycle handbrake) NEED LOOSE"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_3	1fdMM1LuAsY_3-8-gloss	21.03	25.49	IF LIKE LITTLE+BIT CL:Y(squeezing hands on bicycle handbrake) CL:A+CLOSED 5(bicycle brake gripping tire) NEED TIGHT"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_4	1fdMM1LuAsY_4-8-gloss	26.67	33.61	FS:ONE EASY ADJUSTMENT CAN MAKE WHEN CL:Y(squeezing hands on bicycle handbrake) TIGHT CL:Y(squeezing hands on bicycle handbrake) USE THAT CL:G(adjusting a valve)"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_5	1fdMM1LuAsY_5-8-gloss	33.86	39.28	GO+AHEAD CL:G(adjusting cap) UNTIL FEEL CL:Y(squeezing hands on bicycle handbrake) SATISIFIED "
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_6	1fdMM1LuAsY_6-8-gloss	39.45	41.14	WHATEVER FITS FOR YOU"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_7	1fdMM1LuAsY_7-8-gloss	41.24	47.77	LOOK GOOD PERFECT CL:Y(squeezing hands on bicycle handbrake) BEFORE CL:A(brake SQUEEZING TIRE) FEEL BRAKE"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_8	1fdMM1LuAsY_8-8-gloss	47.92	52.02	THAT FS:NUT TWIST LOCK"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_9	1fdMM1LuAsY_9-8-gloss	56.23	57.91	FS:ONE WAY GO+AHEAD DO"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_10	1fdMM1LuAsY_10-8-gloss	58.01	68.83	OTHER SECOND WAY ADJUST TIGHT LOOSE FOR BRAKE GO+TO ACTUAL CL:A(brake squeezing tire) BACK BICYCLE"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_11	1fdMM1LuAsY_11-8-gloss	68.99	74.49	FS:5 FS:MM FS:LLEN KEY CAN SELF ADJUST "
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_12	1fdMM1LuAsY_12-8-gloss	75.41	89.07	THIS CL:A(brake squeezing tire) HAVE LINE CL:G(brake squeezing tire) TWIST CL:G(adjusting width) HOW+MUCH PULL WIRE FOR CL:A(brake squeezing tire) HIT MISS SINCE YOU CAN+NOT PULL TWIST SAME+TIME "
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_13	1fdMM1LuAsY_13-8-gloss	89.3	92.58	TAKE TURN ADJUST**"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_14	1fdMM1LuAsY_14-8-gloss	92.93	98.3	LITTLE+BIT WIRE OUT BRAKE TIGHT NO"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_16	1fdMM1LuAsY_16-8-gloss	99.74	101.08	BRAKE FEEL GOOD"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_17	1fdMM1LuAsY_17-8-gloss	101.66	117.42	LAST CHECK MAKE SURE YOUR CL:A(brake squeezing tire on top) CL:A(brake squeezing tire on underside) NOT SPIN CL:A(brake stuck tightly squeezing tire on underside)**"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_18	1fdMM1LuAsY_18-8-gloss	117.75	119.88	HAVE FS:DISC FS:ROTOR"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_19	1fdMM1LuAsY_19-8-gloss	120.11	123.52	WHEEL NOT SEEM STUCK"
"1fdMM1LuAsY		1fdMM1LuAsY-8-gloss	1fdMM1LuAsY_20_21_22	1fdMM1LuAsY_20_21_22-8-gloss	123.96	129.71	CL:Y(squeezing bicycle brakes) PERFECT NICE COMFORTABLE NOW THAT HOW YOU ADJUST YOUR CL:A(brake squeezing tire) "
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_0	1REXebJzhBs_0-5-gloss	0.72	3.4	FS:OK HOW TO IDENTIFY HEART ATTACK"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_1	1REXebJzhBs_1-5-gloss	3.52	15.346	I DISCUSSED EARLY HEART ATTACK FS:LOSS FS:OF RESPONSE BREATHING GONE PULSE GONE"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_2	1REXebJzhBs_2-5-gloss	16.65	25.23	IF YOU SEE THAT HAPPEN PERSON LAY ON GROUND FS:OR SIT IN CHAIR SEE IF YOU CAN WAKE-UP"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_3	1REXebJzhBs_3-5-gloss	25.255	29.22	YOU DO THAT HOW SHAKE SCREAM"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_4	1REXebJzhBs_4-5-gloss	29.24	40.14	IF NO RESPONSE CHECK SEE IF BREATHING LOOK LISTEN FEEL TYPICALLY WHAT TAUGHT IN FS:CPR CLASS"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_5	1REXebJzhBs_5-5-gloss	40.175	41.895	CHECK FOR PULSE"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_6	1REXebJzhBs_6-5-gloss	41.909	53.389	 CAN CHECK PULSE EITHER ON FS:RADIAL FS:PULSE PULSE FS:OR FS:AT THEIR PULSE-NECK FS:CARTOID PULSE-NECK"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_7	1REXebJzhBs_7-5-gloss	53.414	61.514	IF NOT FEEL IF NOT RESPONDING IF NOT BREATHING THEN IX-LOC-PERSON HEART ATTACK"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_8	1REXebJzhBs_8-5-gloss	61.525	71.205	 WHEN YOU FINISH IDENTIFY SOMEONE THAT IS IN HEART ATTACK FS:CPR NEEDS TO FS:BE STARTED IMMEDIATELY"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_9	1REXebJzhBs_9-5-gloss	72.225	75.565	BASIC CHAIN FS:OF SURVIVAL NEEDS TO FS:BE FOLLOWED"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_10	1REXebJzhBs_10-5-gloss	75.76	78.69	YOU ALREADY STARTED THE FIRST FS:2 STEPS"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_11	1REXebJzhBs_11-5-gloss	78.935	81.295	FIRST YOU HAVE EARLY RECOGNITION"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_12	1REXebJzhBs_12-5-gloss	81.46	84.32	SECOND YOU START FS:CPR EARLY"
"1REXebJzhBs		1REXebJzhBs-5-gloss	1REXebJzhBs_13	1REXebJzhBs_13-5-gloss	84.495	98.695	THIRD YOU NEED TO ACTIVE START A FS:911 SYSTEM AND SUMMON HELP THEN FOURTH ADVANCE LIFE  SUPPORT TREATMENT CAN FS:BE INITIATED ON THIS PATIENT"
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_0	1RgGCJ0hw6k_0-5-gloss	3.54	25.66	ONCE MASTER THE FS:REVOLVED TRIANGLE FS:POSE YOU CAN TAKE THIS FS:POSE TO FS: A LITTLE-BIT DEEP LEVEL FS:BY PLACE THE BLOCK ON FS:THE OUTSIDE FOOT INSTEAD INSIDE FOOT "
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_1	1RgGCJ0hw6k_1-5-gloss	25.66	29.36	FS:FAITH GO TO HELP-ME DEMONSTRATE THAT NOW."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_2	1RgGCJ0hw6k_2-5-gloss	29.37	32.1	 SHE GO TO FIND HER LONG SPINE."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_3	1RgGCJ0hw6k_3-5-gloss	32.1	35.22	ALWAYS IMPORTANT TO FIND YOUR SPINE FIRST. "
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_4_5_6	1RgGCJ0hw6k_4_5_6-5-gloss	35.22	46.31	HAVE HER FS:FOOT CL: B (move foot forward) NOT FAR GOOD NOW  SHE GO TO TAKE HER LEFT HAND CL:5- CLOSED (hip)"
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_7	1RgGCJ0hw6k_7-5-gloss	46.31	53.87	SHE GO FS:TO CL: 5-CLOSED (extend up through) RIGHT HAND CL: 5-CLOSED (""extend up through and lengthen out through"") TORSO CL:5-CLOSED (hand lengthen out through her torso)"
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_8	1RgGCJ0hw6k_8-5-gloss	53.89	66.6	FS:AS SHE EXHALE SHE CL: 5 ( reach out and forward) TRUE-BUSINESS CL: S ( body bent forward) HAND TOUCH FS:FOOT"
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_9	1RgGCJ0hw6k_9-5-gloss	66.6	73.08	LITTLE-BIT FS: OF TWIST INVOLVE LITTLE-BIT MORE FS:A MASSAGE FOR FS:ABS MUSCLE."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_10	1RgGCJ0hw6k_10-5-gloss	73.08	77.805	AGAIN SHE GO TO ROTATE HER SHOULDER AND FS:HIP OPEN."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_12	1RgGCJ0hw6k_12-5-gloss	77.805	80.147	KEEP FS:HIPS SQUARE."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_13	1RgGCJ0hw6k_13-5-gloss	80.147	87.0	AND WHEN SHE READY WILL EXTEND HER ARM CL: 5 (arm up to the sky) FS:SKY."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_14	1RgGCJ0hw6k_14-5-gloss	87.0	88.11	GOOD."
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_15	1RgGCJ0hw6k_15-5-gloss	88.11	92.97	PRESS DOWN TO THE BLOCK AND REACH "
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_16	1RgGCJ0hw6k_16-5-gloss	92.98	97.58	WITH FS:CROWN HEAD FORWARD AND ALLOW  "
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_17	1RgGCJ0hw6k_17-5-gloss	100.32	106.27	IF YOU HAVE FS:A BALANCE PROBLEM YOU CAN HEAD CL: S (turn head foward) LOOK FS:FORWARD FS:OR CL:S (turn head down)"
"1RgGCJ0hw6k		1RgGCJ0hw6k-5-gloss	1RgGCJ0hw6k_18	1RgGCJ0hw6k_18-5-gloss	106.3	127.48	YOU WANT TO HAVE YOUR NECK CONNECTED WITH YOUR POSITION WHERE YOU CAN BREATHE WITH YOUR SPINE LONG AND EXHALE FS:SINK INTO THE FS:POSE ALLOW  YOUR FS: HIP HIPS ALLOW YOUR LOW SPINE AND FS:PELVIS OPEN YOUR HEART TO OPEN CHEST OPEN."
"1Rk3pC7_MMQ		1Rk3pC7_MMQ-5-gloss	1Rk3pC7_MMQ_7	1Rk3pC7_MMQ_7-5-gloss	49.625	61.682	PUT IN BOILING WATER THEN WILL LET FS:IT BOILING FOR ABOUT FS:2 TO FS:3 MINUTES BEFORE CHECK."
"1Rk3pC7_MMQ		1Rk3pC7_MMQ-5-gloss	1Rk3pC7_MMQ_8	1Rk3pC7_MMQ_8-5-gloss	61.682	77.06	BECAUSE THAT NOT SUPER SUPER DRY NOT NEED NEAR MUCH FS:AS BOX PASTA TAKE TIME FS:SO GOING TO TO LEAVE STIR FREQUENTLY AND CHECK  IN ABOUT FS:2 TO FS:3 MINUTES."
"1Rk3pC7_MMQ		1Rk3pC7_MMQ-5-gloss	1Rk3pC7_MMQ_9	1Rk3pC7_MMQ_9-5-gloss	77.061	91.22	ONCE THE PASTA FS:IS COOK ME TO HAVE FS:SWELLED FS:UP LITTLE-BIT ALMOST LIKE FS:A FS:DUMPLING YOU GOING TO DRAIN THEN READY FOR TO CHOOSE FS:A SAUCE."
"FXYTX1EUYOY		FXYTX1EUYOY-8-gloss	FXYTX1EUYOY_3	FXYTX1EUYOY_3-8-gloss	30.85	32.4	NEED KNOW WHICH WHICH"
"FXYTX1EUYOY		FXYTX1EUYOY-8-gloss	FXYTX1EUYOY_4	FXYTX1EUYOY_4-8-gloss	32.41	42.05	NEED KNOW YOUR HORSE AGAIN KNOW WHAT YOUR HORSE PREFERS WHAT YOUR HORSE PREFERS DO NOT DO THEN MOVE-ON FROM THERE."
"fz6XzPxdo-0		fz6XzPxdo-0-5-gloss	fz6XzPxdo-0_0	fz6XzPxdo-0_0-5-gloss	0.72	6.08	FS-SO NOW FS-GRACE AND I-FORMAL FINISH SHOW FS-MULTIDE"
"fz6XzPxdo-0		fz6XzPxdo-0-5-gloss	fz6XzPxdo-0_1	fz6XzPxdo-0_1-5-gloss	6.08	11.66	NOW SHOW SOME STRETCH YOU CAN DO WITH YOUR PARTNER"
"fz6XzPxdo-0		fz6XzPxdo-0-5-gloss	fz6XzPxdo-0_2	fz6XzPxdo-0_2-5-gloss	11.66	17.617	ALWAYS VERY IMPORTANT TO STRETCH AFTER ANY EXERCISE ROUTINE YOU FS-DO"
"fz6XzPxdo-0		fz6XzPxdo-0-5-gloss	fz6XzPxdo-0_3	fz6XzPxdo-0_3-5-gloss	17.61	29.11	BENEFITS OF STRETCHING WITH IS THE PARTNER ACTUALLY HELP-YOU GO FURTHER THAN YOU CAN DO."
"fz6XzPxdo-0		fz6XzPxdo-0-5-gloss	fz6XzPxdo-0_17	fz6XzPxdo-0_17-5-gloss	134.59	140.73	ALSO YOU WILL DEFINITELY GET BENEFITS FS-OF FLEXIBILITY FS-BY DOING THIS STRETCH"
"_45aUonD_So		_45aUonD_So-5-gloss	_45aUonD_So_0	_45aUonD_So_0-5-gloss	0.63	10.2	FOR FS:BEACH FS:TRIPS MAYBE WANT TO USE YOUR FS:BENCH FS:PRESS YOU ENOUGH ROOM "
